transaction_id,date,merchant_raw,description,amount,transaction_type,payment_method,category,subcategory,merchant_clean,description_clean,text_features,log_amount,full_target
TXN_C_002774,2025-12-20 02:51:00,RAZORPAY*BHARAT PETROLEUM BPCL BUNKER,Automobile unleaded petrol fillup,2969.84,debit,Debit Card,EXPENSE,Fuel,RAZORPAY PETROLEUM BPCL BUNKER,automobile unleaded petrol fillup,RAZORPAY PETROLEUM BPCL BUNKER automobile unleaded petrol fillup,7.996600020091194,EXPENSE::Fuel
TXN_C_004721,2025-10-24 05:24:00,BILLDESK-CROMA ELECTRONICS STORE,Home appliance laptop monitor accessories ref:55029,6455.31,debit,Debit Card,EXPENSE,Shopping,BILLDESK CROMA ELECTRONICS STORE,home appliance laptop monitor accessories,BILLDESK CROMA ELECTRONICS STORE home appliance laptop monitor accessories,8.772813226145193,EXPENSE::Shopping
TXN_C_001712,2025-09-28 13:13:00,PAYTM*PAYTM BUSINESS SETTLEMENT CR,Shop sales disbursement,28271.45,credit,UPI,INCOME,Business Income,PAYTM BUSINESS SETTLEMENT CR,shop sales disbursement,PAYTM BUSINESS SETTLEMENT CR shop sales disbursement,10.249643111240957,INCOME::Business Income
TXN_C_001453,2025-11-22 14:30:00,ICICI CREDIT CARD AUTO DEBIT STORE,Monthly statement balance autopay deduction,23328.19,transfer,Auto Debit,TRANSFER,Credit Card Payment,ICICI CREDIT CARD AUTO STORE,monthly statement balance autopay deduction,ICICI CREDIT CARD AUTO STORE monthly statement balance autopay deduction,10.057460645167142,TRANSFER::Credit Card Payment
TXN_C_003906,2025-01-25 12:55:00,RAZORPAY*ACT FIBERNET BROADBAND BILL,Monthly high-speed fiber internet plan,859.85,debit,Auto Debit,EXPENSE,Bills & Utilities,RAZORPAY FIBERNET BROADBAND BILL,monthly high speed fiber internet plan,RAZORPAY FIBERNET BROADBAND BILL monthly high speed fiber internet plan,6.7579202732224815,EXPENSE::Bills & Utilities
TXN_C_005555,2025-09-05 22:44:00,IMPS/NEFT TO SISTER ACCOUNT,Inter-bank savings account funds transfer,13625.66,transfer,Net Banking,TRANSFER,Bank Transfer,IMPS NEFT TO SISTER ACCOUNT,inter bank savings account funds transfer,IMPS NEFT TO SISTER ACCOUNT inter bank savings account funds transfer,9.519783446972566,TRANSFER::Bank Transfer
TXN_C_002729,2025-04-10 09:43:00,ZEPTO QUICK COMMERCE,10-min grocery delivery milk bread curd,609.79,debit,Credit Card,EXPENSE,Groceries,ZEPTO QUICK COMMERCE,10 min grocery delivery milk bread curd,ZEPTO QUICK COMMERCE 10 min grocery delivery milk bread curd,6.41475320123927,EXPENSE::Groceries
TXN_C_003757,2025-03-30 09:25:00,RAZORPAY*STARBUCKS COFFEE CONNAUGHT PL,Cappuccino and classic cold coffee,941.02,debit,UPI,EXPENSE,Food,RAZORPAY COFFEE CONNAUGHT PL,cappuccino and classic cold coffee,RAZORPAY COFFEE CONNAUGHT PL cappuccino and classic cold coffee,6.848026505773485,EXPENSE::Food
TXN_C_001892,2025-12-24 18:25:00,IHMCL FASTAG TOLL PLAZA,National highway automated toll deduction,783.38,debit,FASTag Wallet,EXPENSE,Transport,IHMCL FASTAG TOLL PLAZA,national highway automated toll deduction,IHMCL FASTAG TOLL PLAZA national highway automated toll deduction,6.664893596801823,EXPENSE::Transport
TXN_C_004841,2025-06-23 20:16:00,SBI ATM CASH WITHDRAWAL,ATM machine currency cash withdrawal,9829.76,transfer,Debit Card,TRANSFER,Cash Withdrawal,SBI ATM CASH WITHDRAWAL,atm machine currency cash withdrawal,SBI ATM CASH WITHDRAWAL atm machine currency cash withdrawal,9.193271524496458,TRANSFER::Cash Withdrawal
TXN_C_003677,2025-01-05 07:36:00,ZOMATO FOOD ORDER #49102 STORE,Weekend lunch food delivery burger pizza,750.32,debit,Paytm Wallet,EXPENSE,Food,ZOMATO FOOD ORDER STORE,weekend lunch food delivery burger pizza,ZOMATO FOOD ORDER STORE weekend lunch food delivery burger pizza,6.62183165954522,EXPENSE::Food
TXN_C_001153,2025-07-26 02:02:00,SPOTIFY INDIA PREMIUM MUSIC,Individual music streaming monthly subscription,154.07,debit,UPI AutoPay,EXPENSE,Subscriptions,SPOTIFY INDIA PREMIUM MUSIC,individual music streaming monthly subscription,SPOTIFY INDIA PREMIUM MUSIC individual music streaming monthly subscription,5.043876627876058,EXPENSE::Subscriptions
TXN_C_004313,2025-08-18 06:04:00,DOMINOS PIZZA ONLINE ORDER STORE,Farmhouse medium pizza garlic bread ref:85962,776.67,debit,Credit Card,EXPENSE,Food,DOMINOS PIZZA ORDER STORE,farmhouse medium pizza garlic bread,DOMINOS PIZZA ORDER STORE farmhouse medium pizza garlic bread,6.656302269670752,EXPENSE::Food
TXN_C_000380,2025-11-04 12:42:00,FLIPKART INTERNET PVT LTD,Smartphone accessories audio headphones,28201.12,debit,Credit Card,EXPENSE,Shopping,FLIPKART INTERNET PVT LTD,smartphone accessories audio headphones,FLIPKART INTERNET PVT LTD smartphone accessories audio headphones,10.247152431405498,EXPENSE::Shopping
TXN_C_001114,2025-06-30 08:07:00,BILLDESK-NOBROKER RENTPAY TO LANDLORD,Monthly 2BHK residential flat house rent,34828.07,debit,Bank Transfer,EXPENSE,Rent & Housing,BILLDESK NOBROKER RENTPAY TO LANDLORD,monthly 2bhk residential flat house rent,BILLDESK NOBROKER RENTPAY TO LANDLORD monthly 2bhk residential flat house rent,10.458207661883842,EXPENSE::Rent & Housing
TXN_C_003983,2025-05-31 01:32:00,ZEPTO QUICK COMMERCE,10-min grocery delivery milk bread curd ref:46362,719.63,debit,Credit Card,EXPENSE,Groceries,ZEPTO QUICK COMMERCE,10 min grocery delivery milk bread curd,ZEPTO QUICK COMMERCE 10 min grocery delivery milk bread curd,6.580125829420762,EXPENSE::Groceries
TXN_C_001672,2025-01-08 15:50:00,CRED-KITE ZERODHA EQUITY BUY NOIDA,Stocks portfolio investment purchase ref:46612,10498.88,transfer,UPI,TRANSFER,Investment,CRED KITE ZERODHA EQUITY BUY NOIDA,stocks portfolio investment purchase,CRED KITE ZERODHA EQUITY BUY NOIDA stocks portfolio investment purchase,9.25911910750888,TRANSFER::Investment
TXN_C_000310,2025-02-07 00:37:00,DMART AVENUE SUPERMARTS,In-store discounted FMCG household groceries ref:71736,8167.51,debit,Debit Card,EXPENSE,Groceries,DMART AVENUE SUPERMARTS,in store discounted fmcg household groceries,DMART AVENUE SUPERMARTS in store discounted fmcg household groceries,9.008041796680786,EXPENSE::Groceries
TXN_C_005205,2025-10-18 12:58:00,PAYTM WALLET TOPUP LOAD,Money transfer from bank account to wallet,2286.32,transfer,UPI,TRANSFER,Other Transfer,PAYTM WALLET TOPUP LOAD,money transfer from bank account to wallet,PAYTM WALLET TOPUP LOAD money transfer from bank account to wallet,7.735136105528982,TRANSFER::Other Transfer
TXN_C_005436,2025-03-22 22:05:00,BHARATPE-CULT.FIT GYM MEMBERSHIP MUMBAI,Monthly elite fitness center membership,3324.17,debit,UPI AutoPay,EXPENSE,Personal Care,BHARATPE CULT FIT GYM MEMBERSHIP MUMBAI,monthly elite fitness center membership,BHARATPE CULT FIT GYM MEMBERSHIP MUMBAI monthly elite fitness center membership,8.109276079602521,EXPENSE::Personal Care
TXN_C_001748,2025-10-06 21:09:00,DMART AVENUE SUPERMARTS MUMBAI,In-store discounted FMCG household groceries,6770.67,debit,UPI,EXPENSE,Groceries,DMART AVENUE SUPERMARTS MUMBAI,in store discounted fmcg household groceries,DMART AVENUE SUPERMARTS MUMBAI in store discounted fmcg household groceries,8.820503012000705,EXPENSE::Groceries
TXN_C_003764,2025-08-26 14:39:00,FLIPKART INTERNET PVT LTD DELHI,Smartphone accessories audio headphones,4076.97,debit,Debit Card,EXPENSE,Shopping,FLIPKART INTERNET PVT LTD DELHI,smartphone accessories audio headphones,FLIPKART INTERNET PVT LTD DELHI smartphone accessories audio headphones,8.313354594560014,EXPENSE::Shopping
TXN_C_003638,2025-07-27 20:57:00,UPWORK FOREX INWARD REMITTANCE,Freelance UI/UX design project fee,46443.77,credit,Bank Transfer,INCOME,Freelance,UPWORK FOREX INWARD REMITTANCE,freelance ui ux design project fee,UPWORK FOREX INWARD REMITTANCE freelance ui ux design project fee,10.746019143715484,INCOME::Freelance
TXN_C_000999,2025-08-08 06:30:00,UPI-SBI ATM CASH WITHDRAWAL,ATM machine currency cash withdrawal,2849.87,transfer,Debit Card,TRANSFER,Cash Withdrawal,UPI SBI ATM CASH WITHDRAWAL,atm machine currency cash withdrawal,UPI SBI ATM CASH WITHDRAWAL atm machine currency cash withdrawal,7.955379489837273,TRANSFER::Cash Withdrawal
TXN_C_000243,2025-12-27 06:25:00,SBI RECURRING DEPOSIT RD CR,Monthly recurring deposit savings installment,14216.9,transfer,Auto Debit,TRANSFER,Savings,SBI RECURRING DEPOSIT RD CR,monthly recurring deposit savings installment,SBI RECURRING DEPOSIT RD CR monthly recurring deposit savings installment,9.562257013126672,TRANSFER::Savings
TXN_C_003866,2025-12-14 11:02:00,BHARATPE-AMAZON SELLER SERVICES IN,Online electronics apparel kitchenware ref:40909,15239.43,debit,UPI,EXPENSE,Shopping,BHARATPE AMAZON SELLER SERVICES IN,online electronics apparel kitchenware,BHARATPE AMAZON SELLER SERVICES IN online electronics apparel kitchenware,9.631707044065692,EXPENSE::Shopping
TXN_C_002863,2025-02-03 10:26:00,HDFC BANK ATM WITHDRAWAL BANGALORE,Self cash withdrawal from ATM outlet ref:77469,9090.14,transfer,Debit Card,TRANSFER,Cash Withdrawal,HDFC BANK ATM WITHDRAWAL BANGALORE,self cash withdrawal from atm outlet,HDFC BANK ATM WITHDRAWAL BANGALORE self cash withdrawal from atm outlet,9.115055591849284,TRANSFER::Cash Withdrawal
TXN_C_000234,2025-05-06 23:02:00,BESCOM ELECTRICITY BILL,Monthly home electricity utility power bill,4899.4,debit,Net Banking,EXPENSE,Bills & Utilities,BESCOM ELECTRICITY BILL,monthly home electricity utility power bill,BESCOM ELECTRICITY BILL monthly home electricity utility power bill,8.497072113420016,EXPENSE::Bills & Utilities
TXN_C_000132,2025-11-11 21:41:00,CRED-DMART AVENUE SUPERMARTS,In-store discounted FMCG household groceries,7174.52,debit,Credit Card,EXPENSE,Groceries,CRED DMART AVENUE SUPERMARTS,in store discounted fmcg household groceries,CRED DMART AVENUE SUPERMARTS in store discounted fmcg household groceries,8.878430511869315,EXPENSE::Groceries
TXN_C_004248,2025-02-16 06:47:00,DOMINOS PIZZA ONLINE ORDER NOIDA,Farmhouse medium pizza garlic bread,776.22,debit,Credit Card,EXPENSE,Food,DOMINOS PIZZA ORDER NOIDA,farmhouse medium pizza garlic bread,DOMINOS PIZZA ORDER NOIDA farmhouse medium pizza garlic bread,6.6557234505741425,EXPENSE::Food
TXN_C_003354,2025-06-04 11:10:00,JIO FIBER BROADBAND RECHARGE,Prepaid unlimited home internet recharge ref:59787,805.46,debit,UPI,EXPENSE,Bills & Utilities,JIO FIBER BROADBAND RECHARGE,prepaid unlimited home internet recharge,JIO FIBER BROADBAND RECHARGE prepaid unlimited home internet recharge,6.692654299311112,EXPENSE::Bills & Utilities
TXN_C_005332,2025-04-25 20:55:00,BHARATPE-AMAZON SELLER SERVICES IN DELHI,Online electronics apparel kitchenware,13881.12,debit,UPI,EXPENSE,Shopping,BHARATPE AMAZON SELLER SERVICES IN DELHI,online electronics apparel kitchenware,BHARATPE AMAZON SELLER SERVICES IN DELHI online electronics apparel kitchenware,9.538356960149734,EXPENSE::Shopping
TXN_C_004716,2025-07-20 04:43:00,CROMA ELECTRONICS STORE,Home appliance laptop monitor accessories ref:82433,14271.86,debit,Debit Card,EXPENSE,Shopping,CROMA ELECTRONICS STORE,home appliance laptop monitor accessories,CROMA ELECTRONICS STORE home appliance laptop monitor accessories,9.566115110851893,EXPENSE::Shopping
TXN_C_001301,2025-08-04 20:38:00,RAZORPAY*UPWORK FOREX INWARD REMITTANCE,Freelance UI/UX design project fee,34256.72,credit,Bank Transfer,INCOME,Freelance,RAZORPAY FOREX INWARD REMITTANCE,freelance ui ux design project fee,RAZORPAY FOREX INWARD REMITTANCE freelance ui ux design project fee,10.441667219751134,INCOME::Freelance
TXN_C_005378,2025-08-22 04:02:00,MYNTRA DESIGNS BANGALORE STORE,Branded shirts jeans casual sneakers ref:40091,8307.37,debit,Credit Card,EXPENSE,Shopping,MYNTRA DESIGNS BANGALORE STORE,branded shirts jeans casual sneakers,MYNTRA DESIGNS BANGALORE STORE branded shirts jeans casual sneakers,9.02501871939191,EXPENSE::Shopping
TXN_C_003087,2025-06-15 19:26:00,PAYTM*OLA CABS TRIP #94812,City taxi rideshare transport,653.8,debit,Ola Money,EXPENSE,Transport,PAYTM CABS TRIP,city taxi rideshare transport,PAYTM CABS TRIP city taxi rideshare transport,6.48432984549698,EXPENSE::Transport
TXN_C_001566,2025-02-02 08:40:00,BILLDESK-DELHI METRO DMRC CARD RECHARGE,Subway smart card automated reload,693.09,debit,Debit Card,EXPENSE,Transport,BILLDESK DELHI METRO DMRC CARD RECHARGE,subway smart card automated reload,BILLDESK DELHI METRO DMRC CARD RECHARGE subway smart card automated reload,6.54260163509581,EXPENSE::Transport
TXN_C_001313,2025-05-03 05:30:00,SOCIETY MAINTENANCE CHARGES MUMBAI,Monthly gated community maintenance water,6699.89,debit,UPI,EXPENSE,Rent & Housing,SOCIETY MAINTENANCE CHARGES MUMBAI,monthly gated community maintenance water,SOCIETY MAINTENANCE CHARGES MUMBAI monthly gated community maintenance water,8.809995632378056,EXPENSE::Rent & Housing
TXN_C_004693,2025-12-13 17:56:00,CROMA ELECTRONICS STORE,Home appliance laptop monitor accessories,37244.97,debit,UPI,EXPENSE,Shopping,CROMA ELECTRONICS STORE,home appliance laptop monitor accessories,CROMA ELECTRONICS STORE home appliance laptop monitor accessories,10.525299030035507,EXPENSE::Shopping
TXN_C_001494,2025-04-18 10:44:00,ICICI BANK SB INTEREST CREDIT,Savings account quarterly interest credit ref:58497,1963.95,credit,Bank Credit,INCOME,Interest,ICICI BANK SB INTEREST CREDIT,savings account quarterly interest credit,ICICI BANK SB INTEREST CREDIT savings account quarterly interest credit,7.583222078687004,INCOME::Interest
TXN_C_001506,2025-11-26 09:20:00,DELHI METRO DMRC CARD RECHARGE PUNE,Subway smart card automated reload,808.43,debit,UPI,EXPENSE,Transport,DELHI METRO DMRC CARD RECHARGE PUNE,subway smart card automated reload,DELHI METRO DMRC CARD RECHARGE PUNE subway smart card automated reload,6.69633029624711,EXPENSE::Transport
TXN_C_005775,2025-02-27 16:48:00,CRED-FIVERR GIG PAYOUT RAZORPAY,Web development consulting payment ref:87972,35270.7,credit,UPI,INCOME,Freelance,CRED FIVERR GIG PAYOUT RAZORPAY,web development consulting payment,CRED FIVERR GIG PAYOUT RAZORPAY web development consulting payment,10.470836221671597,INCOME::Freelance
TXN_C_005016,2025-07-30 17:15:00,UPI-SWIGGY INSTAMART GROCERY BANGALORE,Pantry staples oil wheat dal spices,3841.91,debit,UPI,EXPENSE,Groceries,UPI SWIGGY INSTAMART GROCERY BANGALORE,pantry staples oil wheat dal spices,UPI SWIGGY INSTAMART GROCERY BANGALORE pantry staples oil wheat dal spices,8.253985171086862,EXPENSE::Groceries
TXN_C_003685,2025-10-27 04:07:00,AMAZON PRIME INDIA MEMBERSHIP,Prime video and free fast shipping sub ref:35290,717.57,debit,Credit Card,EXPENSE,Subscriptions,AMAZON PRIME INDIA MEMBERSHIP,prime video and free fast shipping sub,AMAZON PRIME INDIA MEMBERSHIP prime video and free fast shipping sub,6.577263125964925,EXPENSE::Subscriptions
TXN_C_003033,2025-05-24 07:19:00,ENRICH SALON & SPA SERVICES,Hair styling facial skincare treatments,636.62,debit,Credit Card,EXPENSE,Personal Care,ENRICH SALON SPA SERVICES,hair styling facial skincare treatments,ENRICH SALON SPA SERVICES hair styling facial skincare treatments,6.457742494612659,EXPENSE::Personal Care
TXN_C_005032,2025-01-17 17:41:00,NOBROKER RENTPAY TO LANDLORD MUMBAI,Monthly 2BHK residential flat house rent ref:29009,25842.03,debit,Credit Card,EXPENSE,Rent & Housing,NOBROKER RENTPAY TO LANDLORD MUMBAI,monthly 2bhk residential flat house rent,NOBROKER RENTPAY TO LANDLORD MUMBAI monthly 2bhk residential flat house rent,10.159796211084034,EXPENSE::Rent & Housing
TXN_C_003795,2025-04-29 16:05:00,RAZORPAY MERCHANT SETTLEMENT PUNE,Freelance software contract invoice ref:31413,57851.81,credit,UPI,INCOME,Freelance,RAZORPAY MERCHANT SETTLEMENT PUNE,freelance software contract invoice,RAZORPAY MERCHANT SETTLEMENT PUNE freelance software contract invoice,10.96565730534016,INCOME::Freelance
TXN_C_000254,2025-04-28 06:57:00,MYNTRA DESIGNS BANGALORE,Branded shirts jeans casual sneakers ref:79226,7885.48,debit,Credit Card,EXPENSE,Shopping,MYNTRA DESIGNS BANGALORE,branded shirts jeans casual sneakers,MYNTRA DESIGNS BANGALORE branded shirts jeans casual sneakers,8.972905179945109,EXPENSE::Shopping
TXN_C_000957,2025-03-23 00:35:00,NOBROKER RENTPAY TO LANDLORD,Monthly 2BHK residential flat house rent ref:96409,51232.18,debit,Credit Card,EXPENSE,Rent & Housing,NOBROKER RENTPAY TO LANDLORD,monthly 2bhk residential flat house rent,NOBROKER RENTPAY TO LANDLORD monthly 2bhk residential flat house rent,10.844142648010898,EXPENSE::Rent & Housing
TXN_C_001570,2025-11-21 10:11:00,BHARAT PETROLEUM BPCL BUNKER NOIDA,Automobile unleaded petrol fillup,2425.8,debit,Debit Card,EXPENSE,Fuel,BHARAT PETROLEUM BPCL BUNKER NOIDA,automobile unleaded petrol fillup,BHARAT PETROLEUM BPCL BUNKER NOIDA automobile unleaded petrol fillup,7.794328796068143,EXPENSE::Fuel
TXN_C_004012,2025-06-14 04:15:00,RAPIDO BIKE TAXI RIDE NOIDA,Quick metro station last-mile commute,115.02,debit,UPI,EXPENSE,Transport,RAPIDO BIKE TAXI RIDE NOIDA,quick metro station last mile commute,RAPIDO BIKE TAXI RIDE NOIDA quick metro station last mile commute,4.753762590037918,EXPENSE::Transport
TXN_C_002434,2025-02-22 19:16:00,PAYTM*FLIPKART INTERNET PVT LTD STORE,Smartphone accessories audio headphones,15326.31,debit,Debit Card,EXPENSE,Shopping,PAYTM INTERNET PVT LTD STORE,smartphone accessories audio headphones,PAYTM INTERNET PVT LTD STORE smartphone accessories audio headphones,9.637391483539787,EXPENSE::Shopping
TXN_C_005833,2025-12-06 11:51:00,PHONEPE P2P UPI TRANSFER,Split dinner bill with friend UPI payment ref:40402,2769.32,transfer,UPI,TRANSFER,Bank Transfer,PHONEPE P2P UPI TRANSFER,split dinner bill with friend upi payment,PHONEPE P2P UPI TRANSFER split dinner bill with friend upi payment,7.926718115974767,TRANSFER::Bank Transfer
TXN_C_000201,2025-06-03 18:21:00,HOTSTAR DISNEY PLUS ANNUAL HYD,Cricket IPL and movie streaming sub,1186.18,debit,Credit Card,EXPENSE,Subscriptions,HOTSTAR DISNEY PLUS ANNUAL HYD,cricket ipl and movie streaming sub,HOTSTAR DISNEY PLUS ANNUAL HYD cricket ipl and movie streaming sub,7.079336025910028,EXPENSE::Subscriptions
TXN_C_000581,2025-04-01 14:47:00,BHARAT PETROLEUM BPCL BUNKER,Automobile unleaded petrol fillup,5042.88,debit,Debit Card,EXPENSE,Fuel,BHARAT PETROLEUM BPCL BUNKER,automobile unleaded petrol fillup,BHARAT PETROLEUM BPCL BUNKER automobile unleaded petrol fillup,8.525930906159461,EXPENSE::Fuel
TXN_C_000743,2025-02-12 10:38:00,CULT.FIT GYM MEMBERSHIP,Monthly elite fitness center membership,1245.79,debit,Credit Card,EXPENSE,Personal Care,CULT FIT GYM MEMBERSHIP,monthly elite fitness center membership,CULT FIT GYM MEMBERSHIP monthly elite fitness center membership,7.128327527328454,EXPENSE::Personal Care
TXN_C_004765,2025-04-14 16:47:00,NOBROKER RENTPAY TO LANDLORD MUMBAI,Monthly 2BHK residential flat house rent,37347.31,debit,UPI,EXPENSE,Rent & Housing,NOBROKER RENTPAY TO LANDLORD MUMBAI,monthly 2bhk residential flat house rent,NOBROKER RENTPAY TO LANDLORD MUMBAI monthly 2bhk residential flat house rent,10.528042941879962,EXPENSE::Rent & Housing
TXN_C_004955,2025-08-24 09:52:00,UPI-HPCL PETROL OUTLET PUNE,Diesel fuel refill for SUV,5137.11,debit,Credit Card,EXPENSE,Fuel,UPI HPCL PETROL OUTLET PUNE,diesel fuel refill for suv,UPI HPCL PETROL OUTLET PUNE diesel fuel refill for suv,8.54444058654926,EXPENSE::Fuel
TXN_C_000379,2025-12-31 20:19:00,GPAY UPI TO RAHUL SHARMA,Instant peer to peer money transfer,4064.97,transfer,UPI,TRANSFER,Bank Transfer,GPAY UPI TO RAHUL SHARMA,instant peer to peer money transfer,GPAY UPI TO RAHUL SHARMA instant peer to peer money transfer,8.310407615902342,TRANSFER::Bank Transfer
TXN_C_000597,2025-02-14 10:29:00,UPI-AMAZON PRIME INDIA MEMBERSHIP,Prime video and free fast shipping sub,1012.15,debit,Credit Card,EXPENSE,Subscriptions,UPI AMAZON PRIME INDIA MEMBERSHIP,prime video and free fast shipping sub,UPI AMAZON PRIME INDIA MEMBERSHIP prime video and free fast shipping sub,6.920819568311338,EXPENSE::Subscriptions
TXN_C_002666,2025-10-16 12:00:00,BILLDESK-CROMA ELECTRONICS STORE,Home appliance laptop monitor accessories,37733.42,debit,Credit Card,EXPENSE,Shopping,BILLDESK CROMA ELECTRONICS STORE,home appliance laptop monitor accessories,BILLDESK CROMA ELECTRONICS STORE home appliance laptop monitor accessories,10.538327954255012,EXPENSE::Shopping
