user_id,income_range,transaction_count,payment_method_count,subscription_count,expense_tracking_frequency,manual_tracking_frequency,missed_transaction_frequency,budgeting_frequency,impulse_spending_tendency,digital_wallet_usage_pct,savings_behavior_pct,financial_tracking_difficulty,income_ordinal,estimated_income
RESP_IN_01187,"₹3,00,000 - ₹6,00,000",136,6,13,3,3,5,1,1,93.1,26.7,10,2,450000
RESP_IN_01188,"< ₹3,00,000",117,4,6,2,3,5,3,4,86.8,16.2,10,1,200000
RESP_IN_01189,"₹3,00,000 - ₹6,00,000",126,4,6,2,2,5,5,2,89.9,34.5,10,2,450000
RESP_IN_01190,"₹3,00,000 - ₹6,00,000",99,4,8,2,4,4,2,3,82.2,24.5,10,2,450000
RESP_IN_01191,"₹3,00,000 - ₹6,00,000",109,4,3,4,1,4,3,3,79.0,24.3,10,2,450000
RESP_IN_01192,"< ₹3,00,000",107,4,5,2,5,4,3,4,100.0,26.3,10,1,200000
RESP_IN_01193,"₹3,00,000 - ₹6,00,000",113,4,4,2,1,5,3,2,99.3,29.2,9,2,450000
RESP_IN_01194,"₹6,00,000 - ₹12,00,000",101,3,7,2,1,5,1,1,99.8,26.4,10,3,900000
RESP_IN_01195,"< ₹3,00,000",106,3,8,1,3,5,1,3,100.0,23.4,10,1,200000
RESP_IN_01196,"₹3,00,000 - ₹6,00,000",157,7,8,2,1,5,4,2,97.2,40.5,10,2,450000
RESP_IN_01197,"₹12,00,000 - ₹25,00,000",101,3,8,3,2,4,5,2,79.4,34.8,9,4,1850000
RESP_IN_01198,"₹3,00,000 - ₹6,00,000",116,5,11,3,4,5,1,3,95.6,18.2,10,2,450000
RESP_IN_01199,"₹3,00,000 - ₹6,00,000",97,3,7,4,4,2,5,5,82.0,29.3,9,2,450000
RESP_IN_01200,"> ₹25,00,000",82,3,9,4,4,2,4,4,79.8,32.8,10,5,3500000
RESP_IN_01201,"₹3,00,000 - ₹6,00,000",105,3,7,1,4,3,1,2,92.9,18.7,9,2,450000
RESP_IN_01202,"₹12,00,000 - ₹25,00,000",113,5,8,4,4,5,5,1,96.2,42.2,10,4,1850000
RESP_IN_01203,"₹12,00,000 - ₹25,00,000",112,6,10,2,3,5,4,4,92.6,26.7,10,4,1850000
RESP_IN_01204,"> ₹25,00,000",143,4,6,4,3,4,3,3,77.1,21.2,10,5,3500000
RESP_IN_01205,"> ₹25,00,000",147,5,8,3,1,2,5,3,85.5,33.2,10,5,3500000
RESP_IN_01206,"₹6,00,000 - ₹12,00,000",102,2,7,5,2,3,4,2,82.1,36.0,8,3,900000
RESP_IN_01207,"₹3,00,000 - ₹6,00,000",100,3,7,4,4,3,4,4,95.8,23.5,9,2,450000
RESP_IN_01208,"₹3,00,000 - ₹6,00,000",104,4,6,1,2,4,2,3,100.0,20.6,9,2,450000
RESP_IN_01209,"₹3,00,000 - ₹6,00,000",108,4,9,5,1,2,1,2,86.4,23.7,10,2,450000
RESP_IN_01210,"< ₹3,00,000",99,3,5,1,4,5,1,4,89.9,14.0,10,1,200000
RESP_IN_01211,"< ₹3,00,000",109,3,7,1,4,5,3,5,99.5,18.3,10,1,200000
RESP_IN_01212,"< ₹3,00,000",98,3,7,2,3,4,2,1,73.7,33.2,10,1,200000
RESP_IN_01213,"₹12,00,000 - ₹25,00,000",90,3,7,2,3,3,3,5,83.3,14.3,10,4,1850000
RESP_IN_01214,"₹12,00,000 - ₹25,00,000",74,2,4,1,4,3,4,4,89.3,36.6,7,4,1850000
RESP_IN_01215,"₹3,00,000 - ₹6,00,000",144,7,8,4,4,5,3,2,100.0,34.8,10,2,450000
RESP_IN_01216,"₹3,00,000 - ₹6,00,000",113,4,11,1,3,5,3,3,87.4,29.9,10,2,450000
RESP_IN_01217,"₹6,00,000 - ₹12,00,000",96,2,6,1,5,4,1,5,100.0,16.2,10,3,900000
RESP_IN_01218,"< ₹3,00,000",106,4,10,4,3,4,1,2,90.7,24.5,10,1,200000
RESP_IN_01219,"₹3,00,000 - ₹6,00,000",97,4,5,2,4,5,3,1,100.0,39.6,10,2,450000
RESP_IN_01220,"₹3,00,000 - ₹6,00,000",96,3,9,4,4,4,2,1,91.0,31.1,10,2,450000
RESP_IN_01221,"< ₹3,00,000",126,4,6,2,3,4,4,3,98.7,28.1,10,1,200000
RESP_IN_01222,"< ₹3,00,000",139,5,7,4,3,5,2,3,82.2,28.9,10,1,200000
RESP_IN_01223,"₹6,00,000 - ₹12,00,000",116,5,11,1,5,5,2,3,100.0,27.3,10,3,900000
RESP_IN_01224,"< ₹3,00,000",128,4,6,3,2,3,1,3,84.1,13.4,10,1,200000
RESP_IN_01225,"₹3,00,000 - ₹6,00,000",104,3,9,2,2,5,1,2,100.0,23.1,10,2,450000
RESP_IN_01226,"₹6,00,000 - ₹12,00,000",173,7,11,4,2,5,1,5,100.0,13.3,10,3,900000
RESP_IN_01227,"₹3,00,000 - ₹6,00,000",129,4,7,3,1,5,2,2,99.0,28.6,10,2,450000
RESP_IN_01228,"> ₹25,00,000",88,1,3,2,2,2,2,2,59.9,27.5,7,5,3500000
RESP_IN_01229,"< ₹3,00,000",156,5,6,1,4,5,3,3,90.7,19.0,10,1,200000
RESP_IN_01230,"₹6,00,000 - ₹12,00,000",103,3,5,2,4,5,2,3,74.3,31.6,10,3,900000
RESP_IN_01231,"₹3,00,000 - ₹6,00,000",137,5,9,3,3,5,2,3,96.5,22.6,10,2,450000
RESP_IN_01232,"₹3,00,000 - ₹6,00,000",98,4,8,2,1,5,4,4,87.0,22.5,10,2,450000
RESP_IN_01233,"₹3,00,000 - ₹6,00,000",98,3,7,4,3,3,1,3,89.3,22.2,10,2,450000
RESP_IN_01234,"< ₹3,00,000",90,3,5,1,4,5,4,3,88.6,23.9,9,1,200000
RESP_IN_01235,"< ₹3,00,000",116,4,7,1,4,4,2,3,100.0,22.5,10,1,200000
RESP_IN_01236,"₹3,00,000 - ₹6,00,000",91,3,6,5,1,3,1,2,74.5,24.2,9,2,450000
RESP_IN_01237,"< ₹3,00,000",145,5,8,4,1,5,2,2,94.7,29.3,10,1,200000
RESP_IN_01238,"< ₹3,00,000",79,2,8,2,4,4,1,2,82.4,27.9,10,1,200000
RESP_IN_01239,"₹3,00,000 - ₹6,00,000",68,1,3,2,3,4,2,4,81.2,21.1,7,2,450000
RESP_IN_01240,"₹6,00,000 - ₹12,00,000",99,3,10,4,1,3,1,1,99.4,29.1,10,3,900000
RESP_IN_01241,"₹3,00,000 - ₹6,00,000",108,4,8,4,2,3,3,2,90.8,35.8,10,2,450000
RESP_IN_01242,"< ₹3,00,000",108,5,8,2,4,5,2,2,99.7,28.9,10,1,200000
RESP_IN_01243,"₹6,00,000 - ₹12,00,000",95,3,6,3,4,4,4,3,95.0,26.9,10,3,900000
RESP_IN_01244,"₹6,00,000 - ₹12,00,000",107,3,6,3,4,4,4,4,90.2,25.7,10,3,900000
RESP_IN_01245,"< ₹3,00,000",103,3,8,1,2,4,4,2,82.6,38.1,9,1,200000
RESP_IN_01246,"₹3,00,000 - ₹6,00,000",102,3,6,1,4,5,1,5,88.9,7.6,10,2,450000
RESP_IN_01247,"₹3,00,000 - ₹6,00,000",90,3,7,3,4,4,1,5,98.8,8.4,10,2,450000
RESP_IN_01248,"₹12,00,000 - ₹25,00,000",115,3,7,1,3,5,4,2,70.3,21.0,10,4,1850000
RESP_IN_01249,"< ₹3,00,000",118,4,5,4,1,4,1,4,100.0,13.2,10,1,200000
RESP_IN_01250,"< ₹3,00,000",93,2,4,4,4,2,1,4,89.3,14.5,9,1,200000
RESP_IN_01251,"₹6,00,000 - ₹12,00,000",119,3,6,4,1,4,2,3,100.0,30.9,10,3,900000
RESP_IN_01252,"₹6,00,000 - ₹12,00,000",89,4,9,3,3,3,1,3,100.0,24.7,10,3,900000
RESP_IN_01253,"< ₹3,00,000",115,5,9,4,5,4,4,3,77.9,33.1,10,1,200000
RESP_IN_01254,"< ₹3,00,000",142,6,10,1,5,5,2,3,100.0,22.0,10,1,200000
RESP_IN_01255,"₹6,00,000 - ₹12,00,000",94,3,7,1,4,4,3,3,97.1,25.0,9,3,900000
RESP_IN_01256,"₹6,00,000 - ₹12,00,000",133,4,6,5,2,3,5,3,90.6,30.9,10,3,900000
RESP_IN_01257,"₹3,00,000 - ₹6,00,000",98,3,7,1,1,5,2,2,100.0,25.1,10,2,450000
RESP_IN_01258,"₹3,00,000 - ₹6,00,000",107,2,5,4,2,2,2,4,78.2,18.2,9,2,450000
RESP_IN_01259,"₹6,00,000 - ₹12,00,000",86,2,7,3,5,3,4,3,85.2,35.9,9,3,900000
RESP_IN_01260,"₹3,00,000 - ₹6,00,000",75,2,5,5,3,1,2,2,92.7,22.6,7,2,450000
RESP_IN_01261,"₹6,00,000 - ₹12,00,000",128,4,7,3,4,4,1,2,80.4,27.6,10,3,900000
RESP_IN_01262,"₹12,00,000 - ₹25,00,000",119,5,8,4,5,5,2,5,98.0,18.4,10,4,1850000
RESP_IN_01263,"₹6,00,000 - ₹12,00,000",107,3,7,3,4,4,2,3,98.0,31.4,10,3,900000
RESP_IN_01264,"₹3,00,000 - ₹6,00,000",106,4,6,3,2,4,3,2,94.8,36.7,10,2,450000
RESP_IN_01265,"< ₹3,00,000",108,4,5,1,5,5,2,1,81.4,33.2,10,1,200000
RESP_IN_01266,"> ₹25,00,000",114,4,8,2,3,5,1,5,93.0,12.9,10,5,3500000
RESP_IN_01267,"< ₹3,00,000",145,6,10,2,2,5,3,3,88.8,32.0,10,1,200000
RESP_IN_01268,"₹6,00,000 - ₹12,00,000",128,4,6,2,3,5,1,4,74.4,19.0,10,3,900000
RESP_IN_01269,"₹6,00,000 - ₹12,00,000",107,3,5,5,5,3,3,4,100.0,22.4,10,3,900000
RESP_IN_01270,"> ₹25,00,000",130,5,6,1,2,5,1,3,83.0,25.0,10,5,3500000
RESP_IN_01271,"₹6,00,000 - ₹12,00,000",167,7,9,2,4,5,3,5,98.4,18.6,10,3,900000
RESP_IN_01272,"₹3,00,000 - ₹6,00,000",76,2,6,5,3,1,1,3,93.3,13.3,9,2,450000
RESP_IN_01273,"₹12,00,000 - ₹25,00,000",95,3,5,4,4,3,1,3,77.4,21.6,10,4,1850000
RESP_IN_01274,"₹12,00,000 - ₹25,00,000",128,4,10,2,4,5,3,4,98.5,28.0,10,4,1850000
RESP_IN_01275,"₹3,00,000 - ₹6,00,000",83,2,6,4,1,3,4,3,95.7,29.3,7,2,450000
RESP_IN_01276,"₹3,00,000 - ₹6,00,000",119,4,7,4,4,5,1,1,100.0,29.0,10,2,450000
RESP_IN_01277,"₹6,00,000 - ₹12,00,000",117,4,8,3,3,5,3,1,89.4,41.8,10,3,900000
RESP_IN_01278,"₹6,00,000 - ₹12,00,000",124,3,4,3,3,3,1,5,79.6,13.4,10,3,900000
RESP_IN_01279,"₹3,00,000 - ₹6,00,000",125,4,6,1,3,5,3,3,92.5,36.9,10,2,450000
RESP_IN_01280,"₹3,00,000 - ₹6,00,000",94,3,8,3,4,4,2,4,84.3,20.5,10,2,450000
RESP_IN_01281,"₹12,00,000 - ₹25,00,000",154,6,9,3,1,5,2,4,89.4,19.7,10,4,1850000
RESP_IN_01282,"₹3,00,000 - ₹6,00,000",83,3,4,1,5,3,3,3,74.1,32.8,7,2,450000
RESP_IN_01283,"₹12,00,000 - ₹25,00,000",123,4,5,3,2,3,4,1,100.0,32.4,9,4,1850000
RESP_IN_01284,"₹3,00,000 - ₹6,00,000",106,4,9,1,1,5,2,4,93.9,24.5,10,2,450000
RESP_IN_01285,"₹3,00,000 - ₹6,00,000",102,3,5,3,3,3,3,2,86.3,35.6,9,2,450000
RESP_IN_01286,"₹3,00,000 - ₹6,00,000",99,3,7,1,4,5,4,3,99.3,24.8,9,2,450000
RESP_IN_01287,"₹12,00,000 - ₹25,00,000",98,4,7,3,3,4,3,4,95.2,22.9,10,4,1850000
RESP_IN_01288,"< ₹3,00,000",87,3,5,1,1,4,1,3,94.5,19.7,10,1,200000
RESP_IN_01289,"₹3,00,000 - ₹6,00,000",121,5,10,5,3,4,4,4,100.0,28.6,10,2,450000
RESP_IN_01290,"₹6,00,000 - ₹12,00,000",108,4,5,1,2,5,1,3,87.9,27.7,10,3,900000
RESP_IN_01291,"₹3,00,000 - ₹6,00,000",104,3,8,1,4,5,2,1,94.5,20.1,10,2,450000
RESP_IN_01292,"₹3,00,000 - ₹6,00,000",102,4,6,2,1,5,2,5,82.7,20.3,10,2,450000
RESP_IN_01293,"₹3,00,000 - ₹6,00,000",118,4,6,5,5,3,1,2,93.1,27.5,10,2,450000
RESP_IN_01294,"₹3,00,000 - ₹6,00,000",155,6,8,2,4,5,2,3,99.9,25.2,10,2,450000
RESP_IN_01295,"₹3,00,000 - ₹6,00,000",141,4,8,4,2,5,4,4,91.7,27.7,10,2,450000
RESP_IN_01296,"< ₹3,00,000",106,2,5,2,4,3,3,5,90.9,18.8,10,1,200000
RESP_IN_01297,"₹6,00,000 - ₹12,00,000",144,4,8,3,5,5,4,3,94.0,29.9,10,3,900000
RESP_IN_01298,"₹12,00,000 - ₹25,00,000",103,3,3,2,2,5,4,4,100.0,27.2,9,4,1850000
RESP_IN_01299,"₹6,00,000 - ₹12,00,000",117,4,7,5,2,4,1,2,100.0,20.3,10,3,900000
RESP_IN_01300,"₹6,00,000 - ₹12,00,000",133,5,9,5,3,5,1,2,99.9,16.2,10,3,900000
RESP_IN_01301,"₹6,00,000 - ₹12,00,000",141,7,10,5,5,5,2,1,100.0,31.5,10,3,900000
RESP_IN_01302,"₹3,00,000 - ₹6,00,000",112,4,6,2,3,5,4,1,100.0,40.8,10,2,450000
RESP_IN_01303,"₹6,00,000 - ₹12,00,000",116,4,9,1,5,5,1,3,79.3,22.5,10,3,900000
RESP_IN_01304,"₹12,00,000 - ₹25,00,000",80,2,6,2,5,3,2,4,76.4,19.0,10,4,1850000
RESP_IN_01305,"₹3,00,000 - ₹6,00,000",101,4,7,2,3,4,1,3,86.8,22.3,10,2,450000
RESP_IN_01306,"< ₹3,00,000",97,3,5,2,2,4,1,2,78.8,27.1,10,1,200000
RESP_IN_01307,"< ₹3,00,000",114,4,9,4,5,5,1,3,95.4,21.0,10,1,200000
RESP_IN_01308,"₹3,00,000 - ₹6,00,000",135,5,12,3,1,4,4,4,100.0,23.7,10,2,450000
RESP_IN_01309,"< ₹3,00,000",76,1,4,1,3,4,1,1,100.0,15.7,9,1,200000
RESP_IN_01310,"₹6,00,000 - ₹12,00,000",111,3,4,2,3,5,2,2,89.6,23.7,9,3,900000
RESP_IN_01311,"> ₹25,00,000",120,4,7,1,5,5,4,3,84.2,26.6,10,5,3500000
RESP_IN_01312,"< ₹3,00,000",131,4,6,2,4,5,3,3,80.9,25.4,10,1,200000
RESP_IN_01313,"₹3,00,000 - ₹6,00,000",116,4,5,4,1,5,3,3,100.0,24.4,10,2,450000
RESP_IN_01314,"₹3,00,000 - ₹6,00,000",153,6,10,5,1,4,1,5,100.0,0.0,10,2,450000
RESP_IN_01315,"₹3,00,000 - ₹6,00,000",50,1,3,3,3,1,4,3,99.5,21.9,4,2,450000
RESP_IN_01316,"₹6,00,000 - ₹12,00,000",84,3,7,1,3,5,4,3,92.7,31.5,9,3,900000
RESP_IN_01317,"₹6,00,000 - ₹12,00,000",138,5,5,3,2,5,3,3,76.5,27.0,10,3,900000
RESP_IN_01318,"< ₹3,00,000",162,6,10,2,5,5,4,3,84.0,33.1,10,1,200000
RESP_IN_01319,"₹3,00,000 - ₹6,00,000",119,5,9,2,3,5,2,3,87.5,16.3,10,2,450000
RESP_IN_01320,"₹6,00,000 - ₹12,00,000",131,4,6,5,3,4,3,3,88.1,20.9,10,3,900000
RESP_IN_01321,"₹6,00,000 - ₹12,00,000",67,1,5,2,2,3,1,5,74.9,18.5,8,3,900000
RESP_IN_01322,"< ₹3,00,000",123,5,8,4,2,5,2,4,92.7,17.5,10,1,200000
RESP_IN_01323,"₹3,00,000 - ₹6,00,000",127,4,6,1,3,5,1,4,87.4,21.1,10,2,450000
RESP_IN_01324,"< ₹3,00,000",130,4,6,2,1,5,2,2,80.1,29.1,10,1,200000
RESP_IN_01325,"₹3,00,000 - ₹6,00,000",129,4,7,1,2,5,1,3,75.8,25.3,10,2,450000
RESP_IN_01326,"> ₹25,00,000",178,7,11,2,4,5,2,2,100.0,31.6,10,5,3500000
RESP_IN_01327,"< ₹3,00,000",122,6,7,3,2,5,3,3,85.7,23.7,10,1,200000
RESP_IN_01328,"₹3,00,000 - ₹6,00,000",134,5,10,1,2,5,3,1,90.9,37.0,10,2,450000
RESP_IN_01329,"₹12,00,000 - ₹25,00,000",108,4,10,2,3,4,2,3,86.8,22.6,10,4,1850000
RESP_IN_01330,"₹6,00,000 - ₹12,00,000",141,6,7,3,3,5,3,3,100.0,28.3,10,3,900000
RESP_IN_01331,"> ₹25,00,000",101,3,5,3,2,4,2,1,94.5,32.8,10,5,3500000
RESP_IN_01332,"< ₹3,00,000",127,5,5,1,2,5,4,3,94.2,23.1,10,1,200000
RESP_IN_01333,"₹3,00,000 - ₹6,00,000",155,6,6,2,3,5,3,1,100.0,36.0,10,2,450000
RESP_IN_01334,"₹3,00,000 - ₹6,00,000",103,3,5,1,1,5,4,1,82.6,34.9,9,2,450000
RESP_IN_01335,"₹3,00,000 - ₹6,00,000",149,5,8,2,3,5,5,1,85.3,35.5,10,2,450000
RESP_IN_01336,"₹3,00,000 - ₹6,00,000",115,3,6,5,4,3,2,2,75.0,32.1,9,2,450000
RESP_IN_01337,"₹12,00,000 - ₹25,00,000",63,2,6,4,5,1,3,1,93.8,32.6,8,4,1850000
RESP_IN_01338,"₹3,00,000 - ₹6,00,000",69,1,6,5,4,2,3,3,84.9,29.0,7,2,450000
RESP_IN_01339,"₹3,00,000 - ₹6,00,000",96,3,9,2,1,3,5,3,84.8,34.3,9,2,450000
RESP_IN_01340,"₹12,00,000 - ₹25,00,000",115,3,4,2,2,4,2,3,85.6,16.6,10,4,1850000
RESP_IN_01341,"₹12,00,000 - ₹25,00,000",78,2,7,3,2,3,3,3,82.3,24.7,9,4,1850000
RESP_IN_01342,"₹3,00,000 - ₹6,00,000",127,4,7,4,5,3,3,5,82.0,18.4,10,2,450000
RESP_IN_01343,"< ₹3,00,000",142,6,11,1,1,5,3,4,100.0,26.0,10,1,200000
RESP_IN_01344,"₹12,00,000 - ₹25,00,000",78,2,6,2,3,5,5,4,84.4,33.1,9,4,1850000
RESP_IN_01345,"₹3,00,000 - ₹6,00,000",100,4,8,5,3,3,1,3,100.0,23.7,10,2,450000
RESP_IN_01346,"₹3,00,000 - ₹6,00,000",97,3,7,1,3,4,4,1,93.2,39.2,10,2,450000
RESP_IN_01347,"₹12,00,000 - ₹25,00,000",142,6,7,2,4,5,5,1,82.2,36.5,10,4,1850000
RESP_IN_01348,"> ₹25,00,000",147,7,10,2,5,5,1,4,88.2,14.8,10,5,3500000
RESP_IN_01349,"< ₹3,00,000",136,4,7,3,4,3,5,3,79.3,27.7,9,1,200000
RESP_IN_01350,"₹3,00,000 - ₹6,00,000",128,5,9,3,3,5,3,4,100.0,26.9,10,2,450000
RESP_IN_01351,"₹12,00,000 - ₹25,00,000",117,3,8,4,4,2,5,1,72.4,40.6,8,4,1850000
RESP_IN_01352,"< ₹3,00,000",119,4,9,4,1,4,4,3,82.8,29.5,10,1,200000
RESP_IN_01353,"₹3,00,000 - ₹6,00,000",111,4,8,5,4,4,2,3,100.0,17.6,10,2,450000
RESP_IN_01354,"< ₹3,00,000",137,5,12,1,3,5,3,1,85.2,36.2,10,1,200000
RESP_IN_01355,"₹3,00,000 - ₹6,00,000",157,6,10,1,1,5,3,3,94.4,29.3,10,2,450000
RESP_IN_01356,"₹6,00,000 - ₹12,00,000",70,3,6,4,3,3,4,1,90.6,42.2,7,3,900000
RESP_IN_01357,"₹6,00,000 - ₹12,00,000",83,2,5,1,4,4,2,2,86.9,18.9,7,3,900000
RESP_IN_01358,"₹3,00,000 - ₹6,00,000",100,3,6,3,3,4,2,3,86.7,29.6,10,2,450000
RESP_IN_01359,"₹12,00,000 - ₹25,00,000",129,5,10,2,4,5,2,3,98.9,25.5,10,4,1850000
RESP_IN_01360,"₹6,00,000 - ₹12,00,000",117,5,8,3,4,5,1,3,100.0,16.8,10,3,900000
RESP_IN_01361,"₹6,00,000 - ₹12,00,000",145,5,6,4,4,5,4,5,100.0,21.3,10,3,900000
RESP_IN_01362,"₹6,00,000 - ₹12,00,000",115,4,7,2,4,4,1,5,99.9,16.2,10,3,900000
RESP_IN_01363,"> ₹25,00,000",88,3,6,5,3,2,2,3,87.0,21.4,9,5,3500000
RESP_IN_01364,"₹3,00,000 - ₹6,00,000",81,3,4,3,4,3,4,3,93.3,31.4,8,2,450000
RESP_IN_01365,"₹6,00,000 - ₹12,00,000",152,7,8,4,2,5,3,1,99.1,32.0,10,3,900000
RESP_IN_01366,"₹6,00,000 - ₹12,00,000",89,2,2,3,4,3,1,2,85.0,27.7,8,3,900000
RESP_IN_01367,"> ₹25,00,000",143,6,9,2,3,5,1,4,100.0,7.3,10,5,3500000
RESP_IN_01368,"₹6,00,000 - ₹12,00,000",106,4,8,2,1,5,2,4,98.0,24.7,10,3,900000
RESP_IN_01369,"₹12,00,000 - ₹25,00,000",66,2,5,1,4,4,1,3,82.2,14.4,9,4,1850000
RESP_IN_01370,"< ₹3,00,000",127,5,7,4,2,5,2,2,97.7,25.7,10,1,200000
RESP_IN_01371,"₹3,00,000 - ₹6,00,000",109,3,4,3,4,5,1,3,86.7,20.1,10,2,450000
RESP_IN_01372,"< ₹3,00,000",52,1,2,1,5,3,3,2,80.5,32.4,5,1,200000
RESP_IN_01373,"< ₹3,00,000",127,5,7,1,1,5,1,4,90.3,16.7,10,1,200000
RESP_IN_01374,"₹3,00,000 - ₹6,00,000",103,3,5,3,3,4,1,3,74.0,22.2,10,2,450000
RESP_IN_01375,"₹6,00,000 - ₹12,00,000",130,4,7,1,4,5,4,5,93.9,19.2,10,3,900000
RESP_IN_01376,"> ₹25,00,000",113,4,5,2,2,5,1,2,90.3,18.9,10,5,3500000
RESP_IN_01377,"₹3,00,000 - ₹6,00,000",112,4,8,1,5,5,2,2,87.2,23.1,10,2,450000
RESP_IN_01378,"₹6,00,000 - ₹12,00,000",131,5,5,1,1,5,3,3,85.0,26.3,10,3,900000
RESP_IN_01379,"₹3,00,000 - ₹6,00,000",153,7,9,2,5,5,2,4,87.8,21.4,10,2,450000
RESP_IN_01380,"> ₹25,00,000",129,6,8,3,3,5,1,3,100.0,24.1,10,5,3500000
RESP_IN_01381,"< ₹3,00,000",90,3,8,2,3,5,3,3,91.7,25.0,10,1,200000
RESP_IN_01382,"₹3,00,000 - ₹6,00,000",83,2,7,2,5,4,4,1,79.5,41.6,9,2,450000
RESP_IN_01383,"< ₹3,00,000",122,4,6,1,1,5,1,1,79.9,23.3,10,1,200000
RESP_IN_01384,"> ₹25,00,000",135,6,10,5,5,4,4,4,92.2,25.0,10,5,3500000
RESP_IN_01385,"> ₹25,00,000",99,3,5,2,4,4,4,5,84.6,24.6,9,5,3500000
RESP_IN_01386,"₹3,00,000 - ₹6,00,000",137,4,4,3,2,5,3,5,86.3,25.9,10,2,450000
RESP_IN_01387,"₹3,00,000 - ₹6,00,000",122,4,9,2,5,5,3,2,73.8,26.1,10,2,450000
RESP_IN_01388,"₹3,00,000 - ₹6,00,000",46,1,3,1,1,3,3,1,81.2,26.9,5,2,450000
RESP_IN_01389,"₹3,00,000 - ₹6,00,000",115,5,12,5,3,5,3,3,86.3,26.9,10,2,450000
RESP_IN_01390,"₹6,00,000 - ₹12,00,000",77,2,5,3,3,3,4,4,83.6,22.5,8,3,900000
RESP_IN_01391,"₹6,00,000 - ₹12,00,000",118,4,9,4,1,3,5,2,88.0,35.8,8,3,900000
RESP_IN_01392,"₹3,00,000 - ₹6,00,000",170,7,7,2,1,5,2,2,100.0,26.6,10,2,450000
RESP_IN_01393,"< ₹3,00,000",85,3,5,3,2,3,5,3,85.5,31.5,8,1,200000
RESP_IN_01394,"< ₹3,00,000",105,3,8,1,5,4,3,5,95.8,13.1,10,1,200000
RESP_IN_01395,"< ₹3,00,000",172,7,7,4,4,5,1,1,100.0,23.7,10,1,200000
RESP_IN_01396,"₹6,00,000 - ₹12,00,000",104,2,7,2,3,3,1,3,85.6,26.0,10,3,900000
RESP_IN_01397,"₹3,00,000 - ₹6,00,000",135,6,10,3,3,5,1,4,100.0,16.5,10,2,450000
RESP_IN_01398,"₹3,00,000 - ₹6,00,000",127,3,5,2,3,5,2,4,85.4,26.9,10,2,450000
RESP_IN_01399,"₹12,00,000 - ₹25,00,000",120,4,10,1,5,4,3,3,97.0,23.8,10,4,1850000
RESP_IN_01400,"> ₹25,00,000",158,5,7,3,3,5,2,3,94.5,17.6,10,5,3500000
RESP_IN_01401,"₹6,00,000 - ₹12,00,000",137,5,7,3,3,5,2,2,90.9,24.3,10,3,900000
RESP_IN_01402,"₹6,00,000 - ₹12,00,000",67,3,6,2,1,4,3,3,98.9,27.3,9,3,900000
RESP_IN_01403,"< ₹3,00,000",104,3,8,2,4,3,2,2,80.8,24.7,10,1,200000
RESP_IN_01404,"< ₹3,00,000",107,4,7,2,5,5,2,5,97.4,16.7,10,1,200000
RESP_IN_01405,"₹6,00,000 - ₹12,00,000",148,7,10,1,3,5,1,2,92.8,18.2,10,3,900000
RESP_IN_01406,"₹3,00,000 - ₹6,00,000",102,3,5,2,5,3,2,1,76.1,29.9,9,2,450000
RESP_IN_01407,"< ₹3,00,000",118,5,7,3,3,5,1,3,89.0,20.8,10,1,200000
RESP_IN_01408,"₹12,00,000 - ₹25,00,000",94,2,5,2,2,5,4,4,70.9,21.9,9,4,1850000
RESP_IN_01409,"₹3,00,000 - ₹6,00,000",128,4,5,5,5,5,3,3,84.5,37.9,10,2,450000
RESP_IN_01410,"₹3,00,000 - ₹6,00,000",150,7,13,4,2,5,4,2,99.9,37.5,10,2,450000
RESP_IN_01411,"< ₹3,00,000",103,3,5,3,3,2,2,5,75.4,19.8,10,1,200000
RESP_IN_01412,"₹3,00,000 - ₹6,00,000",112,3,9,2,3,4,4,2,89.2,35.1,10,2,450000
RESP_IN_01413,"₹12,00,000 - ₹25,00,000",120,5,8,2,2,5,3,3,100.0,25.9,10,4,1850000
RESP_IN_01414,"₹6,00,000 - ₹12,00,000",105,3,5,3,3,4,1,3,82.6,19.2,10,3,900000
RESP_IN_01415,"₹3,00,000 - ₹6,00,000",130,4,5,4,3,5,1,3,87.2,21.0,10,2,450000
RESP_IN_01416,"< ₹3,00,000",153,5,7,1,5,5,4,4,94.8,23.6,10,1,200000
RESP_IN_01417,"₹3,00,000 - ₹6,00,000",144,5,8,2,4,5,1,2,97.6,24.2,10,2,450000
RESP_IN_01418,"₹3,00,000 - ₹6,00,000",119,5,10,3,1,5,3,3,91.7,27.5,10,2,450000
RESP_IN_01419,"₹6,00,000 - ₹12,00,000",143,6,10,2,1,5,4,4,100.0,33.4,10,3,900000
RESP_IN_01420,"< ₹3,00,000",101,3,7,5,1,4,2,2,84.8,21.0,10,1,200000
RESP_IN_01421,"₹12,00,000 - ₹25,00,000",116,5,9,2,4,5,4,2,93.2,37.5,10,4,1850000
RESP_IN_01422,"₹3,00,000 - ₹6,00,000",138,4,8,4,4,5,1,2,90.5,14.5,10,2,450000
RESP_IN_01423,"₹3,00,000 - ₹6,00,000",110,4,7,4,4,5,4,1,95.4,29.9,10,2,450000
RESP_IN_01424,"₹3,00,000 - ₹6,00,000",89,2,1,4,3,2,2,1,86.2,28.1,7,2,450000
RESP_IN_01425,"₹6,00,000 - ₹12,00,000",61,2,7,2,3,3,2,3,92.1,21.3,9,3,900000
